id_estudiante,codigo_universitario,nombres,apellidos,edad,sexo,carrera,facultad,ciclo,fecha_nacimiento,estado_matricula,promedio_general,asistencia,cursos_aprobados,cursos_desaprobados,creditos_aprobados,ciclo_academico,riesgo_academico,nivel_estres_num,nivel_ansiedad_num,bienestar_general,horas_sueno,actividad_fisica,estado_emocional,horas_ejercicio,frecuencia_semanal
137,202600137,Elba,Caro,23,Femenino,Ingeniería de Sistemas,Ingeniería,1,2002-05-04,Retirado,15.59,68.72,6,0,24,2026-I,Medio,2,1,2.69,9,1,Tranquilo,3.0,1
138,202600138,Teo,Velasco,29,Masculino,Marketing,Ciencias Empresariales,7,1999-07-25,Reserva,10.32,99.71,7,1,28,2026-I,Alto,7,8,4.48,7,4,Feliz,2.0,6
139,202600139,Juana,Ortiz,19,Femenino,Contabilidad,Ciencias Empresariales,9,1998-11-11,Matriculado,16.54,89.11,6,0,24,2026-I,Bajo,4,1,4.02,6,4,Tranquilo,1.3,4
140,202600140,Iris,Asensio,21,Masculino,Psicología,Ciencias de la Salud,2,2003-05-21,Matriculado,12.48,92.38,6,1,24,2026-I,Alto,7,10,4.06,4,2,Motivado,0.2,5
141,202600141,Flavio,Conesa,28,Masculino,Ingeniería de Sistemas,Ingeniería,7,1998-03-09,Reserva,14.46,69.37,4,1,16,2026-I,Medio,4,1,1.56,6,2,Tranquilo,1.0,5
142,202600142,Manuelita,Salgado,23,Femenino,Arquitectura,Arquitectura,5,2002-07-16,Matriculado,12.37,82.27,5,1,20,2026-I,Alto,10,3,3.5,7,5,Estresado,0.1,3
143,202600143,Jerónimo,Tomás,23,Masculino,Enfermería,Ciencias de la Salud,5,2008-06-28,Reserva,17.86,67.36,6,3,24,2026-I,Bajo,9,8,1.96,5,3,Motivado,2.4,1
144,202600144,Vasco,Rozas,23,Masculino,Enfermería,Ciencias de la Salud,5,2008-10-16,Matriculado,19.68,73.21,8,1,32,2026-I,Bajo,2,8,4.39,4,5,Motivado,0.2,4
145,202600145,Ariel,Rosales,24,Masculino,Ingeniería de Sistemas,Ingeniería,6,1999-04-11,Reserva,18.74,98.28,5,1,20,2026-I,Bajo,1,4,4.75,9,1,Estresado,2.7,6
146,202600146,Ileana,Mora,29,Femenino,Psicología,Ciencias de la Salud,7,2002-05-30,Reserva,13.97,81.35,5,2,20,2026-I,Medio,6,5,2.05,8,4,Estresado,0.3,6
147,202600147,Palmira,Casanovas,22,Femenino,Marketing,Ciencias Empresariales,7,2003-07-29,Matriculado,17.62,82.5,6,1,24,2026-I,Bajo,4,3,1.06,8,5,Tranquilo,2.2,3
148,202600148,Toño,Tejada,26,Masculino,Contabilidad,Ciencias Empresariales,8,2004-09-19,Retirado,11.96,86.18,5,3,20,2026-I,Alto,6,5,4.05,7,4,Estresado,0.5,7
149,202600149,Nazaret,Coll,19,Masculino,Arquitectura,Arquitectura,9,2000-12-28,Matriculado,11.69,93.56,8,3,32,2026-I,Alto,2,1,4.06,7,2,Motivado,0.2,2
150,202600150,Jose Luis,Álvarez,17,Femenino,Ingeniería de Sistemas,Ingeniería,8,2008-04-16,Matriculado,12.19,60.26,7,2,28,2026-I,Alto,9,7,1.05,8,3,Tranquilo,2.9,1
151,202600151,Blas,Guzmán,18,Masculino,Enfermería,Ciencias de la Salud,4,2005-09-26,Matriculado,18.06,84.79,5,0,20,2026-I,Bajo,5,6,2.07,7,1,Ansioso,2.9,4
152,202600152,Agustina,Castrillo,27,Masculino,Psicología,Ciencias de la Salud,1,2002-07-17,Matriculado,19.9,76.21,5,2,20,2026-I,Bajo,7,9,2.9,9,1,Motivado,0.2,7
153,202600153,Evita,Oliva,25,Masculino,Enfermería,Ciencias de la Salud,4,2005-09-26,Matriculado,16.45,96.05,6,0,24,2026-I,Bajo,10,8,2.08,4,3,Tranquilo,1.7,1
154,202600154,Lope,Estrada,20,Masculino,Contabilidad,Ciencias Empresariales,7,2001-01-25,Matriculado,19.29,71.97,6,0,24,2026-I,Bajo,10,4,3.27,10,4,Tranquilo,1.0,7
155,202600155,Adoración,Zabala,17,Masculino,Contabilidad,Ciencias Empresariales,7,1997-01-12,Matriculado,17.9,93.55,4,2,16,2026-I,Bajo,6,10,4.08,8,4,Ansioso,0.1,3
156,202600156,Chucho,Domínguez,23,Masculino,Marketing,Ciencias Empresariales,10,1998-12-23,Retirado,14.91,75.2,6,3,24,2026-I,Medio,10,5,4.19,9,1,Feliz,0.8,4
157,202600157,Tiburcio,Sanchez,18,Masculino,Contabilidad,Ciencias Empresariales,1,2007-03-02,Reserva,17.4,77.79,6,2,24,2026-I,Bajo,5,2,1.53,5,4,Estresado,1.7,5
158,202600158,Marcos,Aguado,25,Masculino,Enfermería,Ciencias de la Salud,10,2007-11-18,Retirado,11.03,91.38,4,2,16,2026-I,Alto,7,1,2.17,7,1,Tranquilo,2.7,2
159,202600159,Octavio,Sastre,21,Femenino,Contabilidad,Ciencias Empresariales,5,2006-12-21,Reserva,16.85,65.84,5,1,20,2026-I,Bajo,3,7,2.1,6,4,Feliz,1.1,2
160,202600160,Obdulia,Real,18,Masculino,Marketing,Ciencias Empresariales,5,1996-02-05,Matriculado,15.94,97.95,5,3,20,2026-I,Medio,6,10,2.52,10,3,Estresado,1.0,7
161,202600161,Liliana,Alfaro,24,Femenino,Contabilidad,Ciencias Empresariales,3,2007-08-19,Reserva,13.0,98.75,8,1,32,2026-I,Medio,5,8,4.87,10,2,Ansioso,1.1,7
162,202600162,Gerónimo,Moll,26,Masculino,Enfermería,Ciencias de la Salud,9,2008-11-15,Matriculado,13.65,98.12,8,1,32,2026-I,Medio,8,4,2.75,6,1,Estresado,2.0,2
163,202600163,Leoncio,Nogués,29,Femenino,Derecho,Derecho,2,2007-02-27,Reserva,12.42,99.63,5,3,20,2026-I,Alto,8,10,2.6,8,4,Tranquilo,0.1,3
164,202600164,Macario,Cabezas,19,Masculino,Administración,Ciencias Empresariales,10,1997-05-24,Retirado,11.09,87.1,5,2,20,2026-I,Alto,7,6,4.86,7,1,Feliz,0.3,2
165,202600165,Florentino,Fabregat,29,Masculino,Psicología,Ciencias de la Salud,6,1999-04-03,Matriculado,14.46,79.31,7,3,28,2026-I,Medio,5,7,4.68,4,1,Motivado,1.0,3
166,202600166,Emiliano,Perez,22,Femenino,Marketing,Ciencias Empresariales,2,2004-09-05,Reserva,17.84,88.88,8,3,32,2026-I,Bajo,8,6,1.27,4,1,Feliz,2.5,6
167,202600167,Darío,Téllez,25,Masculino,Administración,Ciencias Empresariales,9,2006-08-08,Matriculado,16.77,73.24,5,1,20,2026-I,Bajo,7,8,1.93,7,2,Motivado,1.9,4
168,202600168,Eligia,Domínguez,24,Femenino,Enfermería,Ciencias de la Salud,7,2001-10-22,Matriculado,10.29,88.19,8,1,32,2026-I,Alto,4,5,4.01,10,1,Tranquilo,0.3,7
169,202600169,Luis Ángel,Gonzalez,18,Femenino,Contabilidad,Ciencias Empresariales,8,1999-06-24,Retirado,13.66,98.64,5,3,20,2026-I,Medio,6,10,2.55,7,5,Feliz,1.0,7
170,202600170,Nayara,Uribe,27,Masculino,Marketing,Ciencias Empresariales,6,1997-12-31,Matriculado,16.17,69.54,6,0,24,2026-I,Bajo,2,3,2.49,5,5,Estresado,1.3,2
171,202600171,Melchor,Franch,25,Masculino,Enfermería,Ciencias de la Salud,8,2009-04-01,Reserva,14.23,65.61,7,1,28,2026-I,Medio,6,8,3.48,10,3,Feliz,1.5,2
172,202600172,Bienvenida,Ríos,23,Femenino,Enfermería,Ciencias de la Salud,7,2006-01-25,Retirado,19.64,93.6,8,3,32,2026-I,Bajo,8,3,1.33,4,2,Ansioso,0.1,2
173,202600173,Anastasio,Luque,25,Masculino,Derecho,Derecho,10,1998-06-15,Matriculado,11.68,70.72,7,3,28,2026-I,Alto,9,6,3.17,10,1,Estresado,1.6,4
174,202600174,Belen,Donaire,30,Masculino,Administración,Ciencias Empresariales,8,2009-01-15,Reserva,17.36,73.94,5,2,20,2026-I,Bajo,2,8,4.46,4,2,Motivado,2.4,5
175,202600175,Manolo,Ribes,19,Masculino,Arquitectura,Arquitectura,4,2000-10-23,Matriculado,18.61,92.22,8,3,32,2026-I,Bajo,10,6,3.13,8,5,Motivado,1.0,6
176,202600176,Candelas,Fortuny,19,Femenino,Derecho,Derecho,1,1999-11-06,Reserva,12.89,94.68,6,0,24,2026-I,Alto,3,3,2.0,9,3,Motivado,2.3,6
177,202600177,Eutropio,Roura,27,Femenino,Enfermería,Ciencias de la Salud,7,1998-07-05,Reserva,14.89,63.02,8,2,32,2026-I,Medio,2,7,3.06,6,3,Estresado,2.9,3
178,202600178,Jose Carlos,Estrada,27,Femenino,Ingeniería de Sistemas,Ingeniería,2,2008-07-01,Retirado,18.69,75.91,4,3,16,2026-I,Bajo,7,4,2.98,6,3,Ansioso,1.6,2
179,202600179,Jordi,Figuerola,18,Femenino,Marketing,Ciencias Empresariales,1,1995-09-08,Matriculado,17.88,97.18,4,0,16,2026-I,Bajo,3,8,2.83,7,2,Motivado,2.6,3
180,202600180,Rogelio,Gibert,27,Femenino,Contabilidad,Ciencias Empresariales,5,1997-09-05,Matriculado,18.74,74.87,6,0,24,2026-I,Bajo,3,1,2.59,6,2,Estresado,2.0,6
181,202600181,Gonzalo,Andrade,19,Masculino,Administración,Ciencias Empresariales,9,2007-07-18,Retirado,10.01,77.8,7,0,28,2026-I,Alto,1,6,4.27,10,4,Motivado,1.4,2
182,202600182,Bárbara,Llamas,22,Femenino,Enfermería,Ciencias de la Salud,5,2001-02-14,Matriculado,10.89,75.31,4,0,16,2026-I,Alto,3,3,1.27,8,1,Tranquilo,2.0,4
183,202600183,Gema,Arribas,26,Femenino,Arquitectura,Arquitectura,4,1995-12-07,Matriculado,17.22,95.86,5,3,20,2026-I,Bajo,3,2,3.36,7,3,Estresado,0.9,2
184,202600184,Cristian,Téllez,25,Femenino,Psicología,Ciencias de la Salud,1,2006-02-02,Retirado,12.77,95.03,4,1,16,2026-I,Alto,4,9,3.43,5,4,Ansioso,1.9,7
185,202600185,Jacobo,Pino,24,Masculino,Psicología,Ciencias de la Salud,9,2004-10-05,Matriculado,14.95,99.48,4,1,16,2026-I,Medio,6,3,2.55,10,5,Estresado,1.1,6
186,202600186,Tania,Salcedo,26,Masculino,Contabilidad,Ciencias Empresariales,1,2004-02-23,Reserva,17.63,68.63,4,0,16,2026-I,Bajo,1,7,3.03,9,5,Estresado,1.3,4
187,202600187,Amanda,Amo,21,Masculino,Administración,Ciencias Empresariales,5,2006-09-06,Matriculado,16.41,80.45,8,1,32,2026-I,Bajo,4,3,3.15,7,5,Feliz,0.9,4
188,202600188,Arturo,Luque,18,Femenino,Psicología,Ciencias de la Salud,10,1996-05-02,Retirado,10.58,62.2,4,3,16,2026-I,Alto,3,2,1.05,5,1,Motivado,1.5,3
189,202600189,Diego,Jiménez,28,Masculino,Derecho,Derecho,1,2002-06-12,Reserva,11.67,92.28,5,2,20,2026-I,Alto,5,9,1.26,9,5,Feliz,1.5,5
190,202600190,Jose Angel,Girón,22,Masculino,Arquitectura,Arquitectura,5,2005-10-29,Matriculado,10.55,95.77,8,1,32,2026-I,Alto,2,4,3.96,4,1,Feliz,0.7,4
191,202600191,Candelas,Ureña,30,Masculino,Arquitectura,Arquitectura,9,1999-01-21,Retirado,13.83,89.63,5,1,20,2026-I,Medio,7,4,2.29,7,3,Ansioso,2.5,5
192,202600192,María Teresa,Roig,20,Masculino,Arquitectura,Arquitectura,7,2007-02-26,Matriculado,11.19,95.08,4,1,16,2026-I,Alto,5,5,2.31,8,4,Feliz,1.1,3
193,202600193,Gaspar,Martín,22,Femenino,Derecho,Derecho,4,2007-04-03,Retirado,17.4,96.02,5,3,20,2026-I,Bajo,4,3,1.03,7,1,Motivado,1.6,6
194,202600194,Bienvenida,Priego,30,Femenino,Ingeniería de Sistemas,Ingeniería,2,1998-08-21,Matriculado,19.51,81.19,4,3,16,2026-I,Bajo,4,7,2.97,4,2,Ansioso,0.3,2
195,202600195,Arcelia,Carranza,28,Masculino,Enfermería,Ciencias de la Salud,10,2004-01-24,Matriculado,17.01,80.22,6,3,24,2026-I,Bajo,7,2,3.37,4,4,Motivado,0.7,3
196,202600196,Glauco,Artigas,22,Femenino,Arquitectura,Arquitectura,5,2003-04-21,Matriculado,19.26,62.99,7,2,28,2026-I,Bajo,4,3,4.12,8,1,Motivado,0.3,4
197,202600197,Javier,Robledo,29,Masculino,Marketing,Ciencias Empresariales,8,2009-01-22,Reserva,13.14,78.53,4,2,16,2026-I,Medio,2,2,1.63,9,3,Tranquilo,0.1,7
198,202600198,Miguel Ángel,Campillo,23,Masculino,Arquitectura,Arquitectura,5,1999-01-29,Reserva,11.48,92.8,5,2,20,2026-I,Alto,3,1,4.81,10,4,Tranquilo,2.2,2
199,202600199,Anastasia,Aguiló,17,Masculino,Administración,Ciencias Empresariales,4,1998-04-19,Matriculado,14.62,67.93,5,0,20,2026-I,Medio,7,6,3.75,9,1,Tranquilo,1.8,7
200,202600200,Olivia,Mesa,27,Femenino,Administración,Ciencias Empresariales,3,2007-06-22,Matriculado,10.22,96.2,4,1,16,2026-I,Alto,6,2,1.17,7,1,Motivado,2.8,4
201,202600201,Dorotea,Solera,19,Femenino,Enfermería,Ciencias de la Salud,4,1997-05-08,Matriculado,14.96,71.0,7,3,28,2026-I,Medio,8,3,1.14,8,5,Motivado,1.9,4
202,202600202,Nando,Cánovas,18,Femenino,Enfermería,Ciencias de la Salud,7,2003-09-09,Matriculado,18.83,76.77,7,0,28,2026-I,Bajo,9,4,3.52,10,5,Feliz,3.0,7
203,202600203,Custodia,Ballester,26,Femenino,Arquitectura,Arquitectura,7,2008-08-30,Reserva,14.8,67.19,7,2,28,2026-I,Medio,6,10,1.88,10,3,Feliz,2.4,4
204,202600204,Lidia,Cazorla,18,Masculino,Arquitectura,Arquitectura,4,2005-04-16,Reserva,17.67,81.35,5,1,20,2026-I,Bajo,1,4,3.3,10,4,Ansioso,2.8,7
205,202600205,Elpidio,Berrocal,29,Femenino,Contabilidad,Ciencias Empresariales,10,2000-01-07,Matriculado,11.76,88.14,8,2,32,2026-I,Alto,6,10,3.25,8,2,Estresado,1.6,2
206,202600206,Toribio,Llano,26,Masculino,Marketing,Ciencias Empresariales,1,1999-01-30,Retirado,10.38,79.12,4,1,16,2026-I,Alto,6,10,1.81,5,3,Motivado,2.8,7
207,202600207,Ruth,Pastor,29,Masculino,Arquitectura,Arquitectura,9,2002-02-19,Reserva,10.6,98.42,5,1,20,2026-I,Alto,6,7,3.34,6,3,Ansioso,0.4,2
208,202600208,Jaime,Carbó,19,Femenino,Enfermería,Ciencias de la Salud,4,2007-06-07,Retirado,17.92,83.56,7,2,28,2026-I,Bajo,3,7,2.23,9,3,Motivado,0.5,1
209,202600209,Paola,Atienza,19,Femenino,Enfermería,Ciencias de la Salud,10,2005-05-18,Matriculado,18.51,85.59,8,0,32,2026-I,Bajo,2,8,1.56,9,1,Motivado,1.0,3
210,202600210,Chema,Reguera,24,Masculino,Contabilidad,Ciencias Empresariales,5,1999-09-16,Matriculado,16.36,69.98,4,2,16,2026-I,Bajo,2,6,2.03,4,1,Feliz,1.2,6
211,202600211,Cecilio,Martinez,23,Femenino,Enfermería,Ciencias de la Salud,9,1999-02-12,Reserva,19.69,64.06,7,3,28,2026-I,Bajo,8,10,3.6,9,2,Motivado,1.4,7
212,202600212,Gilberto,Chacón,18,Masculino,Ingeniería de Sistemas,Ingeniería,6,2008-02-03,Matriculado,12.95,95.52,6,2,24,2026-I,Alto,3,2,3.19,4,3,Tranquilo,3.0,4
213,202600213,Manolo,Quintero,19,Masculino,Ingeniería de Sistemas,Ingeniería,2,2004-03-27,Reserva,14.31,68.22,5,3,20,2026-I,Medio,4,7,3.79,9,5,Ansioso,2.0,3
214,202600214,Kike,Amaya,19,Masculino,Psicología,Ciencias de la Salud,6,2008-07-04,Matriculado,10.96,77.1,7,3,28,2026-I,Alto,5,10,2.92,4,1,Motivado,0.5,3
215,202600215,Martirio,Nogueira,29,Femenino,Administración,Ciencias Empresariales,8,1995-08-04,Reserva,14.74,95.8,4,2,16,2026-I,Medio,5,2,3.57,7,2,Ansioso,2.7,3
216,202600216,Cosme,Palomar,24,Femenino,Contabilidad,Ciencias Empresariales,4,2008-09-25,Reserva,14.46,82.57,6,3,24,2026-I,Medio,3,2,1.34,6,5,Estresado,2.9,5
217,202600217,Rico,Maza,25,Femenino,Psicología,Ciencias de la Salud,10,2000-09-10,Matriculado,15.54,79.05,7,3,28,2026-I,Medio,2,7,4.61,9,1,Tranquilo,1.7,5
218,202600218,Hector,Balaguer,19,Masculino,Contabilidad,Ciencias Empresariales,4,2003-03-11,Matriculado,11.2,61.71,7,1,28,2026-I,Alto,2,7,1.81,10,2,Tranquilo,0.8,6
219,202600219,Cebrián,Escamilla,25,Femenino,Administración,Ciencias Empresariales,5,1999-04-03,Retirado,10.87,78.33,8,3,32,2026-I,Alto,1,10,3.35,10,4,Feliz,1.2,2
220,202600220,Gerónimo,Pintor,29,Femenino,Administración,Ciencias Empresariales,9,2000-12-16,Reserva,19.25,95.12,8,0,32,2026-I,Bajo,5,7,3.62,8,5,Estresado,0.1,3
221,202600221,Simón,Isern,17,Femenino,Enfermería,Ciencias de la Salud,6,2002-08-26,Retirado,11.44,69.5,8,3,32,2026-I,Alto,8,5,4.59,4,3,Ansioso,0.9,7
222,202600222,Cosme,Mancebo,19,Femenino,Marketing,Ciencias Empresariales,8,2008-12-18,Reserva,18.58,70.78,4,1,16,2026-I,Bajo,7,10,3.58,5,4,Motivado,2.7,4
223,202600223,Teresa,Navas,25,Masculino,Marketing,Ciencias Empresariales,2,1997-06-08,Reserva,17.59,88.38,6,0,24,2026-I,Bajo,7,3,4.12,8,5,Feliz,0.5,7
224,202600224,Emma,Olivé,24,Masculino,Psicología,Ciencias de la Salud,6,2001-03-21,Retirado,18.37,67.96,5,0,20,2026-I,Bajo,6,8,3.02,9,1,Feliz,0.7,4
225,202600225,Julián,Cueto,22,Masculino,Marketing,Ciencias Empresariales,5,1999-05-09,Retirado,11.78,93.23,7,2,28,2026-I,Alto,2,5,1.11,4,2,Tranquilo,2.3,2
226,202600226,Reynaldo,Marin,27,Femenino,Psicología,Ciencias de la Salud,9,2000-12-09,Matriculado,16.47,94.59,5,2,20,2026-I,Bajo,1,8,4.65,9,2,Tranquilo,2.4,2
227,202600227,Edelmira,Montes,23,Femenino,Derecho,Derecho,6,2006-08-27,Reserva,16.08,70.08,6,2,24,2026-I,Bajo,8,5,3.71,10,5,Estresado,1.8,1
228,202600228,Loida,Nicolau,21,Masculino,Arquitectura,Arquitectura,8,2009-04-09,Matriculado,15.61,73.45,8,2,32,2026-I,Medio,5,6,4.45,6,3,Motivado,0.4,7
229,202600229,Bienvenida,Alegria,27,Femenino,Psicología,Ciencias de la Salud,3,2004-04-14,Retirado,19.0,61.02,8,3,32,2026-I,Bajo,8,5,2.04,7,4,Estresado,2.2,5
230,202600230,Heriberto,Agullo,27,Femenino,Psicología,Ciencias de la Salud,9,1996-04-12,Reserva,13.43,93.82,5,3,20,2026-I,Medio,9,3,2.18,7,2,Ansioso,2.2,5
231,202600231,Sebastian,Oliveras,20,Femenino,Contabilidad,Ciencias Empresariales,4,2003-08-24,Retirado,19.47,94.86,6,0,24,2026-I,Bajo,7,6,2.49,8,3,Estresado,2.6,4
232,202600232,Lorenza,Artigas,24,Masculino,Ingeniería de Sistemas,Ingeniería,9,2004-06-02,Matriculado,18.66,94.7,8,0,32,2026-I,Bajo,7,9,2.19,4,2,Motivado,3.0,3
233,202600233,Amor,Berrocal,22,Masculino,Enfermería,Ciencias de la Salud,2,1998-02-11,Reserva,19.87,73.31,7,1,28,2026-I,Bajo,3,6,3.54,4,4,Ansioso,0.6,7
234,202600234,Juan Francisco,Rincón,29,Masculino,Contabilidad,Ciencias Empresariales,3,2004-03-14,Retirado,15.76,77.35,5,3,20,2026-I,Medio,7,7,2.72,7,4,Feliz,0.1,2
235,202600235,Marcelino,Escudero,17,Masculino,Arquitectura,Arquitectura,4,2005-08-02,Matriculado,19.5,87.74,6,1,24,2026-I,Bajo,6,5,1.52,7,5,Tranquilo,0.9,1
236,202600236,Carmelo,Bonet,28,Femenino,Ingeniería de Sistemas,Ingeniería,7,2002-12-26,Retirado,12.98,99.82,6,3,24,2026-I,Alto,6,8,2.44,5,2,Estresado,0.1,2
237,202600237,Dani,Conesa,18,Femenino,Contabilidad,Ciencias Empresariales,1,1996-08-07,Reserva,12.11,95.06,4,1,16,2026-I,Alto,5,9,3.49,8,1,Feliz,2.0,1
238,202600238,Artemio,Tejada,23,Masculino,Ingeniería de Sistemas,Ingeniería,9,1999-09-05,Reserva,16.9,78.98,7,3,28,2026-I,Bajo,3,4,3.78,9,1,Ansioso,1.3,1
239,202600239,Cándido,Zapata,30,Masculino,Derecho,Derecho,9,2008-07-07,Retirado,16.23,84.71,5,3,20,2026-I,Bajo,5,2,4.14,7,2,Tranquilo,0.6,3
240,202600240,Lupe,Sales,19,Masculino,Psicología,Ciencias de la Salud,9,1997-09-21,Reserva,13.58,96.41,7,2,28,2026-I,Medio,8,6,1.94,4,1,Feliz,2.5,6
241,202600241,Josefina,Almazán,28,Masculino,Marketing,Ciencias Empresariales,5,2003-02-04,Retirado,11.49,69.25,4,0,16,2026-I,Alto,5,5,2.86,4,2,Feliz,2.6,3
242,202600242,María Pilar,Torre,30,Masculino,Arquitectura,Arquitectura,1,2008-03-30,Matriculado,14.26,86.53,4,0,16,2026-I,Medio,3,6,2.43,7,5,Ansioso,2.6,1
243,202600243,Anastasio,Álamo,23,Femenino,Arquitectura,Arquitectura,8,1998-06-15,Reserva,18.15,93.43,5,0,20,2026-I,Bajo,8,7,3.6,10,2,Feliz,0.4,6
244,202600244,Esperanza,Escalona,23,Femenino,Ingeniería de Sistemas,Ingeniería,10,2003-09-06,Retirado,19.82,77.53,5,0,20,2026-I,Bajo,10,7,4.12,8,1,Motivado,1.4,4
245,202600245,Jafet,Pérez,18,Femenino,Administración,Ciencias Empresariales,6,1996-08-18,Matriculado,18.88,88.18,7,0,28,2026-I,Bajo,9,10,3.9,5,3,Tranquilo,1.6,6
246,202600246,Nando,Antón,22,Femenino,Administración,Ciencias Empresariales,3,2008-03-01,Retirado,14.33,95.68,5,3,20,2026-I,Medio,10,1,1.05,5,5,Estresado,2.6,7
247,202600247,Alicia,Santamaría,20,Femenino,Contabilidad,Ciencias Empresariales,5,1997-04-09,Matriculado,10.75,80.28,7,2,28,2026-I,Alto,9,7,2.61,5,1,Estresado,1.3,5
248,202600248,Juanita,Galvez,22,Masculino,Marketing,Ciencias Empresariales,8,2003-08-15,Retirado,10.88,86.13,7,3,28,2026-I,Alto,2,7,2.65,8,5,Feliz,2.5,7
249,202600249,Isa,Medina,27,Femenino,Derecho,Derecho,6,2006-10-31,Reserva,18.9,93.01,8,1,32,2026-I,Bajo,4,8,2.33,10,5,Tranquilo,1.4,6
250,202600250,Omar,Valderrama,29,Masculino,Arquitectura,Arquitectura,1,1999-01-09,Reserva,17.16,74.21,4,0,16,2026-I,Bajo,5,9,3.09,9,1,Feliz,2.7,4
251,202600251,Angelino,Esteban,21,Masculino,Contabilidad,Ciencias Empresariales,4,2004-05-20,Matriculado,18.22,97.21,7,0,28,2026-I,Bajo,7,4,2.83,10,2,Ansioso,0.3,4
252,202600252,Sabas,Castrillo,29,Femenino,Ingeniería de Sistemas,Ingeniería,8,1997-07-03,Retirado,19.27,83.57,8,0,32,2026-I,Bajo,9,3,4.86,4,5,Feliz,1.7,4
253,202600253,Noa,Báez,28,Masculino,Marketing,Ciencias Empresariales,2,1997-12-02,Reserva,19.24,86.3,5,1,20,2026-I,Bajo,10,6,3.02,7,4,Tranquilo,2.7,7
254,202600254,Amarilis,Cerdán,24,Masculino,Psicología,Ciencias de la Salud,3,2003-04-11,Reserva,12.74,84.1,6,2,24,2026-I,Alto,9,5,4.37,8,3,Tranquilo,1.9,2
255,202600255,Leoncio,Contreras,27,Masculino,Psicología,Ciencias de la Salud,3,2006-07-17,Retirado,16.24,81.7,6,2,24,2026-I,Bajo,6,2,4.04,8,4,Tranquilo,1.7,6
256,202600256,Ainara,Pombo,30,Femenino,Enfermería,Ciencias de la Salud,1,1997-03-21,Retirado,16.74,64.26,8,2,32,2026-I,Bajo,7,3,1.21,4,2,Ansioso,2.3,2
257,202600257,Casemiro,Montes,28,Femenino,Derecho,Derecho,4,1996-07-10,Retirado,16.83,61.29,5,0,20,2026-I,Bajo,8,2,3.46,9,5,Motivado,2.2,5
258,202600258,Susana,Lara,23,Femenino,Enfermería,Ciencias de la Salud,7,1997-08-27,Retirado,12.38,72.51,6,0,24,2026-I,Alto,9,1,1.05,6,2,Tranquilo,2.6,7
259,202600259,Pelayo,Trujillo,29,Masculino,Marketing,Ciencias Empresariales,5,1999-06-03,Reserva,18.3,67.1,6,1,24,2026-I,Bajo,2,3,4.85,9,5,Feliz,1.1,4
260,202600260,Dionisia,Barral,26,Femenino,Derecho,Derecho,1,2000-03-14,Reserva,15.57,78.65,5,1,20,2026-I,Medio,3,1,1.61,6,5,Feliz,2.3,6
261,202600261,Amaya,Alcaraz,18,Femenino,Derecho,Derecho,9,1998-01-07,Matriculado,14.91,98.28,8,2,32,2026-I,Medio,9,2,4.15,5,4,Tranquilo,1.6,1
262,202600262,Sandalio,Ferrán,22,Femenino,Arquitectura,Arquitectura,5,2001-08-03,Matriculado,12.21,98.01,5,2,20,2026-I,Alto,10,9,2.9,8,1,Feliz,2.0,4
263,202600263,Saturnina,Pina,17,Femenino,Psicología,Ciencias de la Salud,7,2001-01-24,Matriculado,19.04,75.44,8,1,32,2026-I,Bajo,9,5,1.1,8,3,Tranquilo,2.4,4
264,202600264,Arcelia,Castrillo,25,Masculino,Marketing,Ciencias Empresariales,2,1998-04-21,Matriculado,10.44,98.87,5,2,20,2026-I,Alto,9,9,1.03,4,2,Motivado,2.6,4
265,202600265,Juan Francisco,Amorós,28,Masculino,Administración,Ciencias Empresariales,1,1998-01-29,Reserva,12.06,88.67,7,0,28,2026-I,Alto,1,2,1.29,5,3,Tranquilo,0.2,7
266,202600266,Aníbal,Cuéllar,24,Femenino,Psicología,Ciencias de la Salud,7,2003-10-19,Reserva,19.11,60.68,7,3,28,2026-I,Bajo,2,9,1.02,9,5,Feliz,2.3,5
267,202600267,Pastor,Azorin,25,Masculino,Ingeniería de Sistemas,Ingeniería,5,1998-06-01,Retirado,17.01,72.05,4,2,16,2026-I,Bajo,2,5,4.06,7,4,Estresado,2.5,1
268,202600268,Loreto,Sebastián,28,Femenino,Marketing,Ciencias Empresariales,9,1997-04-08,Reserva,11.56,98.41,5,1,20,2026-I,Alto,3,5,3.71,10,3,Feliz,1.7,5
269,202600269,Loreto,Pol,25,Masculino,Contabilidad,Ciencias Empresariales,5,2000-05-01,Matriculado,11.23,89.93,4,3,16,2026-I,Alto,6,4,2.65,9,5,Motivado,0.5,2
270,202600270,Susanita,Ortuño,30,Femenino,Derecho,Derecho,9,1995-12-03,Matriculado,11.94,71.63,5,0,20,2026-I,Alto,2,5,1.39,9,5,Estresado,2.9,3
271,202600271,Bernardo,Echevarría,21,Masculino,Contabilidad,Ciencias Empresariales,4,2005-07-27,Reserva,16.71,79.43,5,0,20,2026-I,Bajo,6,10,3.64,9,5,Motivado,1.7,3
272,202600272,Gema,Ferrández,22,Masculino,Arquitectura,Arquitectura,4,2002-04-16,Retirado,19.59,89.59,5,0,20,2026-I,Bajo,7,5,4.36,5,3,Estresado,1.4,3
273,202600273,Rolando,Aragonés,27,Masculino,Derecho,Derecho,5,2003-12-12,Matriculado,14.87,95.65,4,1,16,2026-I,Medio,4,5,3.93,9,1,Feliz,2.7,7
